"site","survey_year","transect_plot","quadrat","germ_survey_date","pick_color","number_germ","missing_germs","germ_notes","mort_survey_date","num_dead","mort_notes","days_since_germ","cum_dead","count_check"
"WL1",2022,1,7,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,7,2022-04-27,"orange",0,0,NA,2022-07-01,0,"disturbance to plot",65,0,TRUE
"WL1",2022,1,7.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,7.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,"disturbance to plot",65,0,TRUE
"WL1",2022,1,8,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,8,2022-04-27,"orange",0,0,NA,2022-07-01,0,"disturbance to plot",65,0,TRUE
"WL1",2022,1,8.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,8.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,"disturbance to plot",65,0,TRUE
"WL1",2022,1,9,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,9,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,1,9.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,9.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,2,0,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,2,0,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,2,0.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"disturbance;animal track?",21,0,TRUE
"WL1",2022,2,0.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,2,1,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,2,1,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,2,1.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"extra green",21,0,TRUE
"WL1",2022,2,1.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,2,2,2022-04-27,"orange",2,0,NA,2022-05-18,1,"0",21,1,TRUE
"WL1",2022,2,2,2022-04-27,"orange",2,0,NA,2022-07-01,1,"extra green",65,2,TRUE
"WL1",2022,2,2.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,2,2.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,2,3,2022-04-27,"orange",0,0,NA,2022-05-18,0,"1 orange not strep",21,0,TRUE
"WL1",2022,2,3,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,2,3.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,2,3.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,2,4,2022-04-27,"orange",1,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,2,4,2022-04-27,"orange",1,0,NA,2022-07-01,1,"animal disturbance",65,1,TRUE
"WL1",2022,2,4.5,2022-04-27,"orange",1,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,2,4.5,2022-04-27,"orange",1,0,NA,2022-07-01,1,"animal disturbance",65,1,TRUE
"WL1",2022,2,5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,2,5,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,2,5.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,2,5.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,2,6,2022-04-27,"orange",1,1,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,2,6,2022-04-27,"orange",1,1,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,2,6.5,2022-04-27,"orange",1,1,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,2,6.5,2022-04-27,"orange",1,1,NA,2022-07-01,0,"extra orange",65,0,TRUE
"WL1",2022,2,7,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,2,7,2022-04-27,"orange",0,0,NA,2022-07-01,0,"extra orange",65,0,TRUE
"WL1",2022,2,7.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,2,7.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,2,8,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,2,8,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,2,8.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"green herbiv",21,0,TRUE
"WL1",2022,2,8.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,2,9,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,2,9,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,2,9.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"red dying",21,0,TRUE
"WL1",2022,2,9.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,3,0,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,3,0,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,3,0.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,3,0.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,3,1,2022-04-27,"orange",1,0,NA,2022-05-18,1,"1 orange not strep",21,1,TRUE
"WL1",2022,3,1,2022-04-27,"orange",1,0,NA,2022-07-01,0,NA,65,1,TRUE
"WL1",2022,3,1.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,3,1.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,3,2,2022-04-27,"orange",0,0,NA,2022-05-18,0,"1 orange not strep",21,0,TRUE
"WL1",2022,3,2,2022-04-27,"orange",0,0,NA,2022-07-01,0,"many under branch",65,0,TRUE
"WL1",2022,3,2.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,3,2.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,"added orange",65,0,TRUE
"WL1",2022,3,3,2022-04-27,"orange",1,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,3,3,2022-04-27,"orange",1,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,3,3.5,2022-04-27,"orange",1,0,NA,2022-05-18,1,"1 orange not strep",21,1,TRUE
"WL1",2022,3,3.5,2022-04-27,"orange",1,0,NA,2022-07-01,0,NA,65,1,TRUE
"WL1",2022,3,4,2022-04-27,"orange",0,0,NA,2022-05-18,0,"extra 2 red",21,0,TRUE
"WL1",2022,3,4,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,3,4.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,3,4.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
